info: () => {
  return format(new Date(), "yyyy-MM-dd HH:mm:ss:SSS");
} | 36ca5a40-b854-462c-b84f-a74ee0ac01dc | studentsController | getStudent | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:16:408 | 353b6ebe-1bee-4dcc-9e4b-63b7a4b90d7b | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:16:409 | 353b6ebe-1bee-4dcc-9e4b-63b7a4b90d7b | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:16:410 | 353b6ebe-1bee-4dcc-9e4b-63b7a4b90d7b | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:16:436 | 353b6ebe-1bee-4dcc-9e4b-63b7a4b90d7b | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:16:533 | 353b6ebe-1bee-4dcc-9e4b-63b7a4b90d7b | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:25:270 | 88b619c4-46f6-4dbf-8dd6-62032a81e54c | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:25:272 | 88b619c4-46f6-4dbf-8dd6-62032a81e54c | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:25:273 | 88b619c4-46f6-4dbf-8dd6-62032a81e54c | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:25:279 | 88b619c4-46f6-4dbf-8dd6-62032a81e54c | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:25:337 | 88b619c4-46f6-4dbf-8dd6-62032a81e54c | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:26:735 | 395aaeda-5f86-4b2e-ab91-8c6f40862f15 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:26:736 | 395aaeda-5f86-4b2e-ab91-8c6f40862f15 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:26:737 | 395aaeda-5f86-4b2e-ab91-8c6f40862f15 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:26:742 | 395aaeda-5f86-4b2e-ab91-8c6f40862f15 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:26:789 | 395aaeda-5f86-4b2e-ab91-8c6f40862f15 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:27:611 | 99c9e0ba-2013-45ab-8823-ea85a7e56c92 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:27:612 | 99c9e0ba-2013-45ab-8823-ea85a7e56c92 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:27:614 | 99c9e0ba-2013-45ab-8823-ea85a7e56c92 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:27:620 | 99c9e0ba-2013-45ab-8823-ea85a7e56c92 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:27:678 | 99c9e0ba-2013-45ab-8823-ea85a7e56c92 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:194 | 8b28744c-45df-4a3a-bca6-451cd39f104a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:196 | 8b28744c-45df-4a3a-bca6-451cd39f104a | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:197 | 8b28744c-45df-4a3a-bca6-451cd39f104a | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:203 | 8b28744c-45df-4a3a-bca6-451cd39f104a | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:247 | 8b28744c-45df-4a3a-bca6-451cd39f104a | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:687 | 39e2126b-f6fe-4ba9-b1c6-b970eb0bc2d6 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:690 | 39e2126b-f6fe-4ba9-b1c6-b970eb0bc2d6 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:691 | 39e2126b-f6fe-4ba9-b1c6-b970eb0bc2d6 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:697 | 39e2126b-f6fe-4ba9-b1c6-b970eb0bc2d6 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:28:751 | 39e2126b-f6fe-4ba9-b1c6-b970eb0bc2d6 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:30:715 | 6e87ace5-60ec-41f9-8ffb-32a8e880db20 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:30:717 | 6e87ace5-60ec-41f9-8ffb-32a8e880db20 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:30:718 | 6e87ace5-60ec-41f9-8ffb-32a8e880db20 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:30:723 | 6e87ace5-60ec-41f9-8ffb-32a8e880db20 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:30:759 | 6e87ace5-60ec-41f9-8ffb-32a8e880db20 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:414 | cb38ea4c-d22f-4e8e-ad16-7a8b4b91a2f5 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:416 | cb38ea4c-d22f-4e8e-ad16-7a8b4b91a2f5 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:417 | cb38ea4c-d22f-4e8e-ad16-7a8b4b91a2f5 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:422 | cb38ea4c-d22f-4e8e-ad16-7a8b4b91a2f5 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:459 | cb38ea4c-d22f-4e8e-ad16-7a8b4b91a2f5 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:941 | ba8fb6a4-025d-4944-8dd3-0f2aea9bf82b | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:942 | ba8fb6a4-025d-4944-8dd3-0f2aea9bf82b | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:943 | ba8fb6a4-025d-4944-8dd3-0f2aea9bf82b | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:948 | ba8fb6a4-025d-4944-8dd3-0f2aea9bf82b | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:31:980 | ba8fb6a4-025d-4944-8dd3-0f2aea9bf82b | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:57:965 | c62ba84e-2b88-4f6f-8f2c-116e6ba60fd9 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:57:966 | c62ba84e-2b88-4f6f-8f2c-116e6ba60fd9 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:57:967 | c62ba84e-2b88-4f6f-8f2c-116e6ba60fd9 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:57:977 | c62ba84e-2b88-4f6f-8f2c-116e6ba60fd9 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:58:021 | c62ba84e-2b88-4f6f-8f2c-116e6ba60fd9 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:58:572 | 582e1543-4f69-410f-9446-2e07967db7cd | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:58:574 | 582e1543-4f69-410f-9446-2e07967db7cd | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:58:575 | 582e1543-4f69-410f-9446-2e07967db7cd | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:58:580 | 582e1543-4f69-410f-9446-2e07967db7cd | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:58:623 | 582e1543-4f69-410f-9446-2e07967db7cd | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:118 | d4a614d2-decd-4de1-b8dc-306c80b7076b | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:119 | d4a614d2-decd-4de1-b8dc-306c80b7076b | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:120 | d4a614d2-decd-4de1-b8dc-306c80b7076b | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:124 | d4a614d2-decd-4de1-b8dc-306c80b7076b | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:158 | d4a614d2-decd-4de1-b8dc-306c80b7076b | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:541 | b8fc778a-d47a-48af-9e2a-43c4a87a9173 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:544 | b8fc778a-d47a-48af-9e2a-43c4a87a9173 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:545 | b8fc778a-d47a-48af-9e2a-43c4a87a9173 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:552 | b8fc778a-d47a-48af-9e2a-43c4a87a9173 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:34:59:596 | b8fc778a-d47a-48af-9e2a-43c4a87a9173 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:187 | d53de923-7335-4487-9e22-42c1a1e87c1a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:189 | d53de923-7335-4487-9e22-42c1a1e87c1a | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:190 | d53de923-7335-4487-9e22-42c1a1e87c1a | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:194 | d53de923-7335-4487-9e22-42c1a1e87c1a | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:226 | d53de923-7335-4487-9e22-42c1a1e87c1a | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:511 | 4146a2db-f2bb-4c58-baaa-f42ffc8cc719 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:513 | 4146a2db-f2bb-4c58-baaa-f42ffc8cc719 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:514 | 4146a2db-f2bb-4c58-baaa-f42ffc8cc719 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:521 | 4146a2db-f2bb-4c58-baaa-f42ffc8cc719 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:562 | 4146a2db-f2bb-4c58-baaa-f42ffc8cc719 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:888 | 4cb19182-06d1-4580-8d35-d8c96a886d7a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:890 | 4cb19182-06d1-4580-8d35-d8c96a886d7a | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:890 | 4cb19182-06d1-4580-8d35-d8c96a886d7a | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:897 | 4cb19182-06d1-4580-8d35-d8c96a886d7a | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:00:930 | 4cb19182-06d1-4580-8d35-d8c96a886d7a | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:02:432 | c674a8c8-4ddd-42bd-aee9-a67240f03b10 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:02:434 | c674a8c8-4ddd-42bd-aee9-a67240f03b10 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:02:435 | c674a8c8-4ddd-42bd-aee9-a67240f03b10 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:02:439 | c674a8c8-4ddd-42bd-aee9-a67240f03b10 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:02:471 | c674a8c8-4ddd-42bd-aee9-a67240f03b10 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:03:015 | c7214067-22d3-4c42-a147-a705eb91f2c4 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:03:016 | c7214067-22d3-4c42-a147-a705eb91f2c4 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:03:017 | c7214067-22d3-4c42-a147-a705eb91f2c4 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:03:022 | c7214067-22d3-4c42-a147-a705eb91f2c4 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:03:051 | c7214067-22d3-4c42-a147-a705eb91f2c4 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:04:633 | f23a6476-3fc7-4b8c-8b55-69f51399680a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:04:635 | f23a6476-3fc7-4b8c-8b55-69f51399680a | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:04:636 | f23a6476-3fc7-4b8c-8b55-69f51399680a | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:04:639 | f23a6476-3fc7-4b8c-8b55-69f51399680a | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:04:668 | f23a6476-3fc7-4b8c-8b55-69f51399680a | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:05:123 | 29e90d2d-cf83-41d6-a10d-f083493d4752 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:05:124 | 29e90d2d-cf83-41d6-a10d-f083493d4752 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:05:125 | 29e90d2d-cf83-41d6-a10d-f083493d4752 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:05:130 | 29e90d2d-cf83-41d6-a10d-f083493d4752 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:05:159 | 29e90d2d-cf83-41d6-a10d-f083493d4752 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:07:337 | 9c49f7e2-660e-4406-a378-fc26c038efc3 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:07:339 | 9c49f7e2-660e-4406-a378-fc26c038efc3 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:07:340 | 9c49f7e2-660e-4406-a378-fc26c038efc3 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:07:348 | 9c49f7e2-660e-4406-a378-fc26c038efc3 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:07:385 | 9c49f7e2-660e-4406-a378-fc26c038efc3 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:08:566 | ed52e453-cc43-4c81-9090-ee2e1fa237fc | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:08:568 | ed52e453-cc43-4c81-9090-ee2e1fa237fc | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:08:569 | ed52e453-cc43-4c81-9090-ee2e1fa237fc | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:08:574 | ed52e453-cc43-4c81-9090-ee2e1fa237fc | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:08:603 | ed52e453-cc43-4c81-9090-ee2e1fa237fc | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:237 | 148f88e5-7a53-4e33-b53a-c1b54709b310 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:238 | 148f88e5-7a53-4e33-b53a-c1b54709b310 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:239 | 148f88e5-7a53-4e33-b53a-c1b54709b310 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:243 | 148f88e5-7a53-4e33-b53a-c1b54709b310 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:272 | 148f88e5-7a53-4e33-b53a-c1b54709b310 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:966 | 4cb9a2ab-d0da-4400-8d0c-86b8a190f18a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:967 | 4cb9a2ab-d0da-4400-8d0c-86b8a190f18a | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:968 | 4cb9a2ab-d0da-4400-8d0c-86b8a190f18a | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:09:974 | 4cb9a2ab-d0da-4400-8d0c-86b8a190f18a | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:001 | 4cb9a2ab-d0da-4400-8d0c-86b8a190f18a | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:305 | 0fd2dbea-d79e-4977-aee8-f9c92e31e67c | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:307 | 0fd2dbea-d79e-4977-aee8-f9c92e31e67c | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:307 | 0fd2dbea-d79e-4977-aee8-f9c92e31e67c | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:313 | 0fd2dbea-d79e-4977-aee8-f9c92e31e67c | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:341 | 0fd2dbea-d79e-4977-aee8-f9c92e31e67c | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:626 | 0032f72d-f44a-40c1-8666-f4f4e2a484ed | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:628 | 0032f72d-f44a-40c1-8666-f4f4e2a484ed | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:631 | 0032f72d-f44a-40c1-8666-f4f4e2a484ed | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:637 | 0032f72d-f44a-40c1-8666-f4f4e2a484ed | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:676 | 0032f72d-f44a-40c1-8666-f4f4e2a484ed | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:954 | 691f63a4-8830-4b10-a275-34047f3cd1b1 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:956 | 691f63a4-8830-4b10-a275-34047f3cd1b1 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:957 | 691f63a4-8830-4b10-a275-34047f3cd1b1 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:961 | 691f63a4-8830-4b10-a275-34047f3cd1b1 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:10:991 | 691f63a4-8830-4b10-a275-34047f3cd1b1 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:296 | 073bd11e-330f-4176-928d-4dbf60564f26 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:298 | 073bd11e-330f-4176-928d-4dbf60564f26 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:299 | 073bd11e-330f-4176-928d-4dbf60564f26 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:303 | 073bd11e-330f-4176-928d-4dbf60564f26 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:334 | 073bd11e-330f-4176-928d-4dbf60564f26 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:927 | 6945973c-a33e-42e4-9690-a4a3b932d9e0 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:929 | 6945973c-a33e-42e4-9690-a4a3b932d9e0 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:930 | 6945973c-a33e-42e4-9690-a4a3b932d9e0 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:934 | 6945973c-a33e-42e4-9690-a4a3b932d9e0 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:11:965 | 6945973c-a33e-42e4-9690-a4a3b932d9e0 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:307 | e5805307-5495-4437-a8f0-4a51d7baa114 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:309 | e5805307-5495-4437-a8f0-4a51d7baa114 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:310 | e5805307-5495-4437-a8f0-4a51d7baa114 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:314 | e5805307-5495-4437-a8f0-4a51d7baa114 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:347 | e5805307-5495-4437-a8f0-4a51d7baa114 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:662 | cd7b2c4b-0270-471f-a62a-ea6797d32498 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:664 | cd7b2c4b-0270-471f-a62a-ea6797d32498 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:665 | cd7b2c4b-0270-471f-a62a-ea6797d32498 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:670 | cd7b2c4b-0270-471f-a62a-ea6797d32498 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:12:697 | cd7b2c4b-0270-471f-a62a-ea6797d32498 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:030 | e2f59114-76ab-4c1d-a2af-260383ceab9d | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:031 | e2f59114-76ab-4c1d-a2af-260383ceab9d | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:032 | e2f59114-76ab-4c1d-a2af-260383ceab9d | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:036 | e2f59114-76ab-4c1d-a2af-260383ceab9d | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:065 | e2f59114-76ab-4c1d-a2af-260383ceab9d | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:356 | 96051f52-489f-4986-b881-7419b8082dd4 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:359 | 96051f52-489f-4986-b881-7419b8082dd4 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:360 | 96051f52-489f-4986-b881-7419b8082dd4 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:365 | 96051f52-489f-4986-b881-7419b8082dd4 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:403 | 96051f52-489f-4986-b881-7419b8082dd4 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:732 | 83dc9a87-89d3-4af3-9744-c501fbe0e4b9 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:734 | 83dc9a87-89d3-4af3-9744-c501fbe0e4b9 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:735 | 83dc9a87-89d3-4af3-9744-c501fbe0e4b9 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:739 | 83dc9a87-89d3-4af3-9744-c501fbe0e4b9 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:13:765 | 83dc9a87-89d3-4af3-9744-c501fbe0e4b9 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:35:14:131 | d0322634-5115-4a45-8990-50d32a2ba21e | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:14:132 | d0322634-5115-4a45-8990-50d32a2ba21e | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:14:133 | d0322634-5115-4a45-8990-50d32a2ba21e | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:14:137 | d0322634-5115-4a45-8990-50d32a2ba21e | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:35:14:165 | d0322634-5115-4a45-8990-50d32a2ba21e | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
